,title,item_id,tags,score
23467,Bunker Punks,446120.0,"partialcontrollersupport, proceduralgeneration, earlyaccess, rogue-like, indie, pixelgraphics, single-player, fps, action14.99ninja robot dinosaur",0.5607865972818712
255,Nancy Drew®: The White Wolf of Icicle Creek,31930.0,"adventure, femaleprotagonist, single-player, detective, point&click, puzzle, mystery6.99her interactive",0.5607865972818712
5745,Warden: Melody of the Undergrowth,338310.0,"lore-rich, stats, steamcloud, 3dplatformer, characteractiongame, steamtradingcards, swordplay, multipleendings, indie, colorful, inventorymanagement, stylized, captionsavailable, adventure, 1990's, platformer, rpg, single-player, puzzle-platformer, action, fullcontrollersupport, steamachievements19.99cardboard keep",0.5607865972818712
23469,Epistory - Typing Chronicles,398850.0,"typing, magic, storyrich, steamtradingcards, indie, experimental, atmospheric, adventure, femaleprotagonist, greatsoundtrack, top-down, rpg, single-player, singleplayer, steamworkshop, action, visualnovel, openworld, steamleaderboards, education, steamachievements, exploration, moddable14.99fishing cactus",0.5607865972818712
259,Street Fighter® IV,21660.0,"partialcontrollersupport, 2.5d, 2dfighter, fighting, localmultiplayer, arcade, 2d, single-player, multi-player, multiplayer, beat'emup, competitive, action19.99capcom",0.5607865972818712
26661,STAR WARS™ - X-Wing Special Edition,354430.0,"partialcontrollersupport, space, starwars, simulation, spacesim, single-player, steamcloud, singleplayer, action9.99lucasfim",0.5607865972818712
265,LEGO® Indiana Jones™: The Original Adventures,32330.0,"partialcontrollersupport, localco-op, lego, localco-op, adventure, shared/splitscreen, single-player, comedy, steamcloud, action, funny, familyfriendly19.99traveller's tales",0.5607865972818712
23477,Adorables,366760.0,"casual, steamtradingcards, stats, localmultiplayer, shared/splitscreen, strategy, singleplayer, indie, single-player, multi-player, steamachievements, sports, steamcloud, soccer, multiplayer, cross-platformmultiplayer, steamleaderboards2.99white rabbit games",0.5607865972818712
27252,Forward to the Sky,333250.0,"casual, partialcontrollersupport, anime, adventure, steamtradingcards, femaleprotagonist, indie, rpg, single-player, cute, steamachievements, puzzle, singleplayer, action, 3dplatformer7.99animu game",0.5607865972818712
24619,Idle Civilization,418910.0,"earlyaccess, steamtradingcards, clicker, strategy, simulation, indie, rpg, single-player, steamachievements, steamcloud4.99very simple idea studios",0.5607865972818712
23481,FORCED SHOWDOWN,265000.0,"fantasy, steamcloud, difficult, dungeoncrawler, action-adventure, strategy, indie, tradingcardgame, blood, adventure, arcade, top-down, rpg, single-player, singleplayer, action, cardgame, rogue-lite, proceduralgeneration, actionrpg, hackandslash, fullcontrollersupport, rogue-like, steamachievements19.99betadwarf",0.5607865972818712
5720,theBlu,451520.0,"casual, seated, standing, adventure, trackedmotioncontrollers, htcvive, simulation, oculusrift, indie, single-player, underwater, room-scale, vr9.99nodata",0.5607865972818712
27263,Stardust Vanguards,341530.0,"greatsoundtrack, steamtradingcards, localmultiplayer, fullcontrollersupport, shared/splitscreen, 4playerlocal, indie, steamachievements, action, mechs3.99zanrai interactive",0.5607865972818712
282,Foreign Legion: Buckets of Blood,36000.0,"partialcontrollersupport, indie, single-player, steamachievements, steamcloud, action, thirdperson, shooter4.99sakari indie",0.5607865972818712
23241,The Collider 2,357010.0,"racing, partialcontrollersupport, seated, standing, casual, vr, steamtradingcards, stats, htcvive, oculusrift, single-player, steamachievements, action, gamepad, steamleaderboards9.99nodata",0.5607865972818712
2451,CoH 2 - US Forces Commander: Rifle Company,297512.0,"strategy, co-op, single-player, multi-player, downloadablecontent3.99relic entertainment",0.5607865972818712
3110,Fractured Soul,307030.0,"adventure, stats, fullcontrollersupport, shared/splitscreen, platformer, indie, single-player, steamachievements, steamcloud, action, steamleaderboards9.99endgame studios",0.5607865972818712
3111,Forsaken Isle,347940.0,"casual, earlyaccess, adventure, survival, indie, rpg, single-player, pixelgraphics, crafting, sandbox, singleplayer, action, pirates7.99smoodlez",0.5607865972818712
24613,The Deed,420740.0,"crime, 2d, storyrich, rpgmaker, steamtradingcards, short, indie, pixelgraphics, atmospheric, casual, adventure, simulation, rpg, single-player, villainprotagonist, dark, detective, singleplayer, horror, mystery, choicesmatter, comedy, steamachievements0.99pilgrim adventures,grabthegames studios",0.5607865972818712
288,Sacrifice,38440.0,"real-time, strategy, fantasy, magic, rpg, single-player, rts, multiplayer, singleplayer, action, classic, thirdperson, surreal9.99shiny entertainment",0.5607865972818712
5712,Expansion - Europa Universalis IV: Mare Nostrum,436120.0,"steamtradingcards, strategy, simulation, single-player, multi-player, steamachievements, steamcloud, steamworkshop, cross-platformmultiplayer, downloadablecontent14.99paradox development studio",0.5607865972818712
24611,CLANNAD,324160.0,"anime, steamcloud, familyfriendly, storyrich, steamtradingcards, multipleendings, atmospheric, romance, casual, greatsoundtrack, adventure, datingsim, single-player, cute, singleplayer, visualnovel, classic, drama, choicesmatter, comedy, steamachievements49.99visualarts/key",0.5607865972818712
298,18 Wheels of Steel: Extreme Trucker,33730.0,"single-player, driving, simulation9.99valusoft, retroism",0.5607865972818712
5705,Windlands,428370.0,"replayvalue, htcvive, fantasy, oculusrift, steamcloud, parkour, first-person, trackedmotioncontrollers, keyboard/mouse, indie, atmospheric, competitive, vr, racing, seated, standing, adventure, greatsoundtrack, platformer, rpg, single-player, singleplayer, openworld, gamepad, fullcontrollersupport, exploration19.99nodata",0.5607865972818712
3126,Samudai,342740.0,"casual, partialcontrollersupport, 2dfighter, steamtradingcards, stats, localmultiplayer, shared/splitscreen, fighting, indie, multi-player, steamachievements, action2.99geek sloth games",0.5607865972818712
302,Windosill,37600.0,"casual, adventure, singleplayer, short, indie, single-player, cute, atmospheric, point&click, puzzle, familyfriendly, surreal2.99vectorpark, inc.",0.5607865972818712
3127,HIT,336670.0,"casual, partialcontrollersupport, gore, openworld, survival, co-op, multi-player, shooter, multiplayer, fps, comedy, third-personshooter, action, first-person, funny, freetoplay, controller0.0shifty chair games",0.5607865972818712
26637,State of Decay: YOSE,329430.0,"fps, gore, steamtradingcards, sandbox, atmospheric, survivalhorror, adventure, greatsoundtrack, simulation, rpg, single-player, crafting, post-apocalyptic, multiplayer, singleplayer, action, thirdperson, openworld, steamleaderboards, fullcontrollersupport, zombies, survival, steamachievements, permadeath, basebuilding29.99undead labs",0.5607865972818712
24964,200% Mixed Juice!,335190.0,"anime, psychologicalhorror, adventure, steamtradingcards, stats, fullcontrollersupport, indie, rpg, single-player, multi-player, steamachievements, cute, steamcloud, multiplayer, turn-based, steamleaderboards6.99orange_juice",0.5607865972818712
24624,Zero Punctuation: Hatfall - Hatters Gonna Hat Edition,403700.0,"steamtradingcards, fullcontrollersupport, memes, single-player, comedy, steamachievements, action4.99ben 'yahtzee' croshaw,collected worlds",0.5607865972818712
23215,The Howler,306040.0,"anime, fantasy, difficult, 2d, hand-drawn, steamtradingcards, short, strategy, indie, atmospheric, puzzle, casual, physics, platformer, simulation, arcade, single-player, singleplayer, zombies, shoot'emup, steampunk, funny1.99antanas marcelionis,renė petrulienė",0.5607865972818712
23464,[the Sequence],454320.0,"casual, minimalist, steamtradingcards, programming, indie, single-player, puzzle1.99[onemanband]",0.5607865972818712
3035,AGFPPROV3 Premium,266590.0,"utilities, animation&modeling, softwaretraining, includesleveleditor, design&illustration, education, single-player, multi-player, design&amp;illustration, downloadablecontent, animation&amp;modeling79.99axis game factory llc",0.5607865972818712
3043,PAYDAY 2: The Bomb Heists,339480.0,"steamtradingcards, fullcontrollersupport, rpg, co-op, single-player, fps, steamachievements, action, downloadablecontent0.0lion game lion,overkill - a starbreeze studio.",0.5607865972818712
24943,Angels That Kill Demo,410680.0,"casual, partialcontrollersupport, captionsavailable, adventure, indie, single-player, gamedemo, steamachievements0.0rising sun interactive",0.5607865972818712
24948,BEARZERKERS,325300.0,"casual, localco-op, localmulti-player, earlyaccess, localmultiplayer, fullcontrollersupport, shared/splitscreen, arcade, indie, co-op, single-player, kickstarter, action12.99wildgrass",0.5607865972818712
218,Obulis,11330.0,"casual, physics, greatsoundtrack, strategy, indie, single-player, steamachievements, atmospheric, singleplayer, puzzle4.99ionfx",0.5607865972818712
20445,European Ship Simulator,299250.0,"adventure, steamtradingcards, simulation, single-player, steamachievements, multiplayer, singleplayer, naval, action, openworld, freetoplay19.99excalibur",0.5607865972818712
5795,Deer Man,459940.0,"oculusrift, storyrich, walkingsimulator, short, keyboard/mouse, indie, atmospheric, vr, casual, partialcontrollersupport, seated, captionsavailable, adventure, greatsoundtrack, single-player, horror, singleplayer, gamepad, steamachievements, exploration1.99nodata",0.5607865972818712
3063,Middle-earth: Shadow of Mordor - The Dark Ranger Character Skin,313371.0,"partialcontrollersupport, adventure, steamtradingcards, single-player, steamachievements, steamcloud, action, downloadablecontent0.99monolith productions, inc.,feral interactive (mac),feral interactive (linux)",0.5607865972818712
24638,12 is Better Than 6,410110.0,"violent, fps, 2d, difficult, hand-drawn, gore, steamtradingcards, indie, atmospheric, blood, shooter, stylized, adventure, greatsoundtrack, arcade, single-player, singleplayer, western, action, steamleaderboards, fullcontrollersupport, top-downshooter, co-op, steamachievements, funny9.99ink stains games",0.5607865972818712
5784,The Average Everyday Adventures of Samantha Browne,445130.0,"casual, femaleprotagonist, indie, single-player, comedy, steamachievements, visualnovel, freetoplay0.0lemonsucker games",0.5607865972818712
29983,BioShock Infinite - Season Pass,214933.0,"storyrich, adventure, femaleprotagonist, greatsoundtrack, stealth, single-player, fps, atmospheric, shooter, singleplayer, action, first-person, steampunk, downloadablecontent, sci-fi19.99irrational games,aspyr (mac),virtual programming (linux)",0.5607865972818712
29985,Bridge Project,232950.0,"physics, building, includesleveleditor, simulation, single-player, steamachievements, singleplayer, steamworkshop, puzzle19.99halycon media gmbh &amp; co. kg",0.5607865972818712
5774,Massive,461400.0,"twinstickshooter, onlineco-op, onlinemulti-player, vampire, difficult, indie, pixelgraphics, cross-platformmultiplayer, survivalhorror, shooter, bullethell, earlyaccess, adventure, greatsoundtrack, top-down, single-player, multiplayer, horror, action, rogue-lite, fullcontrollersupport, zombies, rogue-like, co-op, multi-player, steamachievements, permadeath2.99rootify",0.5607865972818712
2485,MIND: Path to Thalamus Enhanced Edition,296070.0,"htcvive, oculusrift, steamcloud, first-person, surreal, walkingsimulator, steamtradingcards, trackedmotioncontrollers, strategy, indie, atmospheric, puzzle, vr, seated, standing, adventure, greatsoundtrack, single-player, singleplayer, fullcontrollersupport, steamachievements, exploration8.99nodata",0.5607865972818712
27218,VEGAS Movie Studio 13 Platinum - Steam Powered,330070.0,videoproduction49.99magix software gmbh,0.5607865972818712
29987,DisplayFusion,227260.0,utilities29.99binary fortress software,0.5607865972818712
23455,Moustache Mountain,457520.0,"stats, fantasy, difficult, 2d, action-adventure, steamtradingcards, shared/splitscreen, indie, pixelgraphics, retro, casual, platformer, single-player, singleplayer, action, steamleaderboards, fullcontrollersupport, steamachievements, funny1.99nauris amatnieks",0.5607865972818712
233,King's Bounty: The Legend,25900.0,"hexgrid, adventure, greatsoundtrack, strategy, fantasy, openworld, rpg, single-player, turn-basedstrategy, atmospheric, turn-basedcombat, steamcloud, singleplayer, classic, turn-based, tactical, tacticalrpg6.991c company",0.5607865972818712
24631,A Study in Steampunk: Choice by Gaslight,421630.0,"interactivefiction, captionsavailable, chooseyourownadventure, indie, rpg, text-based, single-player, steamachievements, steamcloud, steampunk3.99hosted games",0.5607865972818712
6347,Battle Forever,489700.0,"steamtradingcards, fullcontrollersupport, indie, single-player, beat'emup, action1.99inferno games",0.5607865972818712
237,Freedom Force,8880.0,"comicbook, strategy, tactical, rpg, superhero, single-player, multi-player, multiplayer, singleplayer, classic, real-timewithpause4.99irrational games",0.5607865972818712
24958,ALPAGES : THE FIVE BOOKS,403860.0,"casual, adventure, gore, zombies, indie, single-player, fps, horror, action, shooter0.99nicolas bernard",0.5607865972818712
239,Darkest Hour: Europe '44-'45,1280.0,"partialcontrollersupport, includesleveleditor, simulation, tactical, mod, multi-player, fps, multiplayer, mods, historical, realistic, action, worldwarii, shooter, war, freetoplay0.0darklight games",0.5607865972818712
29998,Ms. Splosion Man,105420.0,"partialcontrollersupport, localco-op, femaleprotagonist, fullcontrollersupport, shared/splitscreen, platformer, indie, co-op, single-player, multi-player, steamachievements, comedy, steamcloud, action, steamleaderboards9.99twisted pixel games",0.5607865972818712
243,Call of Cthulhu®: Dark Corners of the Earth,22340.0,"stealth, fps, difficult, first-person, storyrich, gore, basedonanovel, atmospheric, survivalhorror, shooter, lovecraftian, adventure, single-player, dark, horror, singleplayer, action, classic, survival4.99headfirst productions",0.5607865972818712
29515,Hero of the Kingdom,259550.0,"casual, isometric, hiddenobject, adventure, steamtradingcards, singleplayer, short, fantasy, strategy, indie, rpg, single-player, resourcemanagement, steamachievements, steamcloud, point&click5.99lonely troops",0.5607865972818712
5749,Hide &amp; Hold Out - H2o,377140.0,"pvp, massivelymultiplayer, onlineco-op, earlyaccess, steamtradingcards, adventure, simulation, survival, openworld, indie, sandbox, onlinemulti-player, multiplayer, crafting, cross-platformmultiplayer, first-person, action17.99red abyss software",0.5607865972818712
30026,Sword of the Stars: The Pit,233700.0,"replayvalue, charactercustomization, difficult, 2d, sci-fi, steamtradingcards, strategy, indie, inventorymanagement, turn-based, casual, rpg, single-player, resourcemanagement, crafting, singleplayer, grid-basedmovement, rogue-lite, proceduralgeneration, fullcontrollersupport, rogue-like, survival, steamachievements, permadeath12.99kerberos productions inc.",0.5607865972818712
306,Joint Operations: Combined Arms Gold,32770.0,"co-op, single-player, multi-player, multiplayer, fps, action, shooter19.99novalogic",0.5607865972818712
31625,GUN™,2610.0,"storyrich, adventure, greatsoundtrack, gore, single-player, shooter, atmospheric, third-personshooter, sandbox, singleplayer, western, action, classic, thirdperson, openworld19.99neversoft",0.5607865972818712
31588,Kane and Lynch: Dead Men™,8080.0,"crime, violent, heist, localco-op, storyrich, shared/splitscreen, atmospheric, shooter, partialcontrollersupport, single-player, multiplayer, singleplayer, action, thirdperson, splitscreen, co-op, multi-player, third-personshooter, controller6.99io interactive",0.5607865972818712
26579,Canabalt,358960.0,"casual, partialcontrollersupport, runner, steamtradingcards, stats, platformer, shared/splitscreen, greatsoundtrack, indie, pixelgraphics, sidescroller, single-player, multi-player, steamachievements, steamcloud, singleplayer, action, steamleaderboards2.99finji,kittehface software",0.5607865972818712
29428,Nimble Quest,259780.0,"casual, partialcontrollersupport, steamtradingcards, fullcontrollersupport, arcade, indie, pixelgraphics, single-player, action4.99nodata",0.5607865972818712
25028,The Coma: Cutting Class,402630.0,"anime, adventure, steamtradingcards, indie, single-player, horror, survivalhorror0.0devespresso games",0.5607865972818712
377,Serious Sam Classic: The First Encounter,41050.0,"fps, difficult, first-person, sci-fi, localco-op, gore, shared/splitscreen, indie, atmospheric, shooter, greatsoundtrack, adventure, includesleveleditor, single-player, multiplayer, singleplayer, action, classic, arenashooter, splitscreen, co-op, multi-player, comedy, funny9.99croteam",0.5607865972818712
26574,PAYDAY 2: The Butcher's Western Pack,349830.0,"steamtradingcards, fullcontrollersupport, rpg, co-op, single-player, steamachievements, western, action, downloadablecontent0.0overkill - a starbreeze studio.",0.5607865972818712
29425,Velocity®Ultra,244890.0,"steamtradingcards, femaleprotagonist, fullcontrollersupport, 2d, indie, single-player, shoot'emup, steamachievements, steamcloud, action, steamleaderboards9.99curve digital,futurlab",0.5607865972818712
22271,Euro Truck Simulator 2 - Mighty Griffin Tuning Pack,461244.0,"partialcontrollersupport, driving, steamtradingcards, includesleveleditor, simulation, indie, openworld, single-player, steamachievements, multiplayer, singleplayer, downloadablecontent3.99scs software",0.5607865972818712
19898,LogicBots,290020.0,"robots, steamtradingcards, includesleveleditor, building, simulation, indie, education, single-player, puzzle, steamachievements, sandbox, steamcloud, steamworkshop, programming19.99incandescent games",0.5607865972818712
3204,Over 9000 Zombies!,273500.0,"onlineco-op, stats, onlinemulti-player, steamcloud, 2d, localco-op, steamtradingcards, shared/splitscreen, indie, pixelgraphics, retro, bullethell, includesleveleditor, localmultiplayer, arcade, top-down, single-player, multiplayer, steamworkshop, action, steamleaderboards, localco-op, localmulti-player, fullcontrollersupport, memes, zombies, survival, co-op, multi-player, steamachievements1.99loren lemcke",0.5607865972818712
27359,Teddy Floppy Ear - Kayaking,340310.0,"casual, storyrich, adventure, steamtradingcards, greatsoundtrack, memes, indie, single-player, cute, steamcloud, singleplayer, point&click, familyfriendly4.99forever entertainment s. a.",0.5607865972818712
27361,Tales of Aravorn: Seasons Of The Wolf,333390.0,"partialcontrollersupport, anime, adventure, steamtradingcards, femaleprotagonist, fantasy, indie, rpg, single-player, steamachievements, steamcloud, romance, visualnovel24.99winter wolves",0.5607865972818712
26570,One Manga Day,365070.0,"casual, partialcontrollersupport, anime, psychologicalhorror, nudity, adventure, steamtradingcards, simulation, indie, single-player, steamachievements, visualnovel, freetoplay0.0dexp",0.5607865972818712
22278,Rec Room,471710.0,"onlineco-op, htcvive, oculusrift, onlinemulti-player, room-scale, first-person, mmo, trackedmotioncontrollers, sports, cross-platformmultiplayer, freetoplay, vr, casual, seated, standing, earlyaccess, adventure, simulation, steamvrcollectibles, multiplayer, action, massivelymultiplayer, onlineco-op, co-op, multi-player, windowsmixedreality, funny0.0nodata",0.5607865972818712
31569,QUAKE II,2320.0,"fps, steamcloud, first-person, sci-fi, gore, atmospheric, shooter, retro, fast-paced, greatsoundtrack, 1990's, single-player, multiplayer, horror, singleplayer, action, classic, arenashooter, aliens, co-op, multi-player, moddable4.99id software",0.5607865972818712
2351,Monsters Ate My Birthday Cake,297590.0,"captionsavailable, steamtradingcards, adventure, fullcontrollersupport, indie, single-player, cute, steamachievements, steamcloud, puzzle7.99sleepninja games",0.5607865972818712
31566,Gish,9500.0,"localco-op, physics, localmultiplayer, platformer, 2d, indie, single-player, multi-player, puzzle-platformer, singleplayer, puzzle9.99cryptic sea",0.5607865972818712
3213,Expansion - Europa Universalis IV: El Dorado,338160.0,"steamtradingcards, strategy, simulation, single-player, multi-player, steamachievements, grandstrategy, steamcloud, steamworkshop, cross-platformmultiplayer, downloadablecontent14.99paradox development studio",0.5607865972818712
24548,Adventure Time: Finn and Jake Investigations,369300.0,"adventure, steamtradingcards, fullcontrollersupport, single-player, cartoon, point&click9.99vicious cycle software",0.5607865972818712
5600,Metal Assault,413170.0,"casual, anime, adventure, 2d, rpg, co-op, single-player, multiplayer, action, shooter, freetoplay, mmo0.0gnisoft",0.5607865972818712
31560,Nexus - The Jupiter Incident,6420.0,"space, includesleveleditor, strategy, simulation, realtimetactics, indie, single-player, multi-player, rts, atmospheric, multiplayer, singleplayer, classic, tactical, sci-fi, cultclassic, moddable9.99mithis games,thq nordic",0.5607865972818712
407,Iron Grip: Warlord,31700.0,"towerdefense, indie, co-op, single-player, multi-player, steamachievements, fps, steampunk, action0.0isotx",0.5607865972818712
31557,Safecracker: The Ultimate Puzzle Adventure,3260.0,"casual, adventure, single-player, point&click, puzzle, first-person4.99kheops studio",0.5607865972818712
19880,Prominence Poker,384180.0,"massivelymultiplayer, steamtradingcards, fullcontrollersupport, simulation, strategy, single-player, multi-player, steamachievements, in-apppurchases, atmospheric, multiplayer, gambling, cardgame, freetoplay0.0pipeworks studio",0.5607865972818712
31554,Frontlines™: Fuel of War™,9460.0,"military, openworld, co-op, single-player, fps, multiplayer, steamcloud, singleplayer, action, first-person, shooter19.99kaos studios",0.5607865972818712
19878,TY the Tasmanian Tiger,411960.0,"remake, adventure, steamtradingcards, greatsoundtrack, fullcontrollersupport, platformer, indie, single-player, steamachievements, steamcloud, singleplayer, action, classic, 3dplatformer, openworld, familyfriendly, steamleaderboards, retro14.99krome studios",0.5607865972818712
31552,Darkstar One,12330.0,"space, simulation, spacesim, rpg, single-player, action, openworld, sci-fi, exploration9.99ascaron entertainment ltd.",0.5607865972818712
31550,Trials 2: Second Edition,16600.0,"racing, indie, single-player, multi-player, steamachievements, sports9.99redlynx",0.5607865972818712
29430,Gomo,265330.0,"casual, adventure, steamtradingcards, short, indie, single-player, steamcloud, point&click, puzzle4.99fishcow studio",0.5607865972818712
21882,Space Rift - Episode 1,437080.0,"htcvive, oculusrift, steamcloud, steamtradingcards, spacesim, keyboard/mouse, indie, atmospheric, vr, seated, space, adventure, simulation, single-player, singleplayer, action, gamepad, fullcontrollersupport, steamachievements19.99nodata",0.5607865972818712
29480,Borderlands 2: Headhunter 2: Wattle Gobbler,245910.0,"steamtradingcards, fullcontrollersupport, rpg, co-op, single-player, steamachievements, steamcloud, action, downloadablecontent2.99gearbox software,aspyr (mac &amp; linux)",0.5607865972818712
31593,Sam &amp; Max 104: Abe Lincoln Must Die!,8230.0,"adventure, single-player, comedy, point&click, action, freetoplay19.99telltale games",0.5607865972818712
30031,Dungeon-Party,215870.0,"massivelymultiplayer, rpg, multi-player, multiplayer, action, freetoplay0.0cyanide studio",0.5607865972818712
315,Need for Speed: Shift,24870.0,"racing, driving, simulation, arcade, single-player, multi-player, multiplayer, action, openworld, controller19.99slightly mad studios",0.5607865972818712
5696,Anna's Quest,327220.0,"darkhumor, adventure, steamtradingcards, femaleprotagonist, singleplayer, fantasy, indie, single-player, dark, steamachievements, steamcloud, point&click19.99daedalic entertainment",0.5607865972818712
27285,Axis Game Factory's AGFPRO - Drone Kombat FPS Multiplayer,337120.0,"utilities, animation&modeling, softwaretraining, stats, includesleveleditor, design&illustration, co-op, single-player, multi-player, education, design&amp;illustration, downloadablecontent, animation&amp;modeling14.99axis game factory llc",0.5607865972818712
29464,Tiny Barbarian DX,253350.0,"fantasy, steamcloud, steamtradingcards, shared/splitscreen, pixelgraphics, indie, retro, adventure, greatsoundtrack, platformer, single-player, singleplayer, action, steamleaderboards, localco-op, localmulti-player, fullcontrollersupport, co-op, multi-player, steamachievements29.99starquail games",0.5607865972818712
24594,Rocksmith® 2014 – The Black Keys - “Lonely Boy”,390390.0,"casual, partialcontrollersupport, steamtradingcards, shared/splitscreen, simulation, single-player, steamachievements, steamcloud, downloadablecontent, steamleaderboards2.99ubisoft - san francisco",0.5607865972818712
23186,March of the Living,458000.0,"storyrich, adventure, steamtradingcards, strategy, zombies, rogue-like, indie, survival, pixelgraphics, single-player, steamachievements, singleplayer, 2d, survivalhorror, rogue-lite, retro14.99machine 22",0.5607865972818712
31613,Rogue Trooper,7020.0,"co-op, single-player, multi-player, multiplayer, third-personshooter, action, classic, thirdperson, shooter, sci-fi9.99rebellion",0.5607865972818712
2405,Wildlife Park 2 - Fantasy,307990.0,"casual, management, economy, simulation, strategy, fantasy, indie, single-player, sandbox, familyfriendly0.99b-alive gmbh",0.5607865972818712
23505,STAR WARS™: Rogue Squadron 3D,455910.0,"partialcontrollersupport, starwars, simulation, flight, single-player, steamcloud, singleplayer, action, classic, sci-fi9.99factor 5,lucasarts",0.5607865972818712
29450,PAYDAY 2: Gage Weapon Pack #01,267380.0,"partialcontrollersupport, guncustomization, steamtradingcards, onlineco-op, rpg, co-op, single-player, fps, steamachievements, multiplayer, shooter, action, first-person, downloadablecontent, heist0.0overkill - a starbreeze studio.",0.5607865972818712
25012,Timber and Stone,408990.0,"earlyaccess, strategy, survival, indie, single-player, sandbox, crafting, singleplayer, citybuilder12.99games by robert, llc",0.5607865972818712
29448,Starbound - Soundtrack,268090.0,"casual, music, adventure, greatsoundtrack, indie, rpg, co-op, single-player, multi-player, sandbox, survival, cross-platformmultiplayer, downloadablecontent, action, soundtrack4.99nodata",0.5607865972818712
3166,Boring Man: Premium!,346170.0,"co-op, multi-player, multiplayer, action, downloadablecontent4.99spasman games",0.5607865972818712
3169,MyDream,348860.0,"casual, partialcontrollersupport, seated, standing, vr, earlyaccess, adventure, keyboard/mouse, oculusrift, indie, rpg, single-player, sandbox, action, gamepad, freetoplay0.0nodata",0.5607865972818712
31605,Commandos 2: Men of Courage,6830.0,"worldwarii, military, isometric, difficult, strategy, realtimetactics, co-op, single-player, multi-player, stealth, classic, rts, multiplayer, action, tactical4.99pyro studios",0.5607865972818712
26625,Basement,340150.0,"crime, management, earlyaccess, greatsoundtrack, strategy, simulation, indie, pixelgraphics, single-player, sandbox, basebuilding, singleplayer, 2d, action9.99halfbus",0.5607865972818712
26619,Chroma Squad,251130.0,"superhero, steamcloud, 2d, steamtradingcards, strategy, indie, pixelgraphics, turn-based, tacticalrpg, partialcontrollersupport, isometric, captionsavailable, greatsoundtrack, rpg, turn-basedtactics, single-player, singleplayer, steamleaderboards, management, memes, comedy, steamachievements, turn-basedcombat, funny14.99behold studios",0.5607865972818712
2393,EVGA Precision XOC,268850.0,"utilities, software, single-player, steamachievements, freetoplay0.0evga",0.5607865972818712
2392,Of Guards And Thieves,302590.0,"onlineco-op, stealth, onlinemulti-player, steamcloud, mmo, steamtradingcards, indie, sandbox, cross-platformmultiplayer, shooter, freetoplay, casual, earlyaccess, includesleveleditor, top-down, multiplayer, action, massivelymultiplayer, zombies, top-downshooter, co-op, multi-player, team-based, tactical, funny0.0subvert games",0.5607865972818712
6417,Farnham Fables,463110.0,"casual, anime, nudity, adventure, steamtradingcards, femaleprotagonist, memes, datingsim, indie, single-player, point&click, visualnovel0.99ethrea dreams",0.5607865972818712
26606,Endless Legend™ - Guardians,357360.0,"partialcontrollersupport, 4x, steamtradingcards, strategy, rpg, single-player, multi-player, onlinemulti-player, steamachievements, steamcloud, steamworkshop, cross-platformmultiplayer, downloadablecontent9.99amplitude studios",0.5607865972818712
2390,Magic 2015 - Duels of the Planeswalkers,255420.0,"partialcontrollersupport, adventure, steamtradingcards, stats, strategy, fantasy, magic, tradingcardgame, single-player, multi-player, steamachievements, multiplayer, turn-basedstrategy, singleplayer, turn-based, cardgame9.99stainless games",0.5607865972818712
27319,Survivor Squad,258050.0,"proceduralgeneration, steamtradingcards, strategy, zombies, top-down, indie, survival, realtimetactics, single-player, multi-player, steamachievements, multiplayer, crafting, singleplayer, post-apocalyptic, cross-platformmultiplayer, 2d, action2.99endless loop studios",0.5607865972818712
3172,Catacomb Kids,315840.0,"localco-op, localco-op, proceduralgeneration, localmulti-player, difficult, earlyaccess, fullcontrollersupport, shared/splitscreen, platformer, rogue-like, indie, rpg, pixelgraphics, single-player, 2d, action, rogue-lite15.99fourbitfriday",0.5607865972818712
30066,The Banner Saga: Factions,219340.0,"strategy, fantasy, 2d, indie, rpg, multi-player, turn-basedstrategy, multiplayer, cross-platformmultiplayer, tactical, turn-based, freetoplay0.0stoic",0.5607865972818712
3175,Odysseus: Long Way Home,348960.0,"casual, hiddenobject, adventure, steamtradingcards, single-player, point&click3.99rainbow games",0.5607865972818712
204,Larva Mortus,11340.0,"casual, adventure, zombies, top-down, indie, rpg, arcade, single-player, top-downshooter, steamachievements, 2d, horror, singleplayer, atmospheric, action, shooter, retro4.99meridian4",0.5607865972818712
6306,The Solus Project,313630.0,"psychologicalhorror, htcvive, oculusrift, room-scale, first-person, sci-fi, storyrich, walkingsimulator, steamtradingcards, trackedmotioncontrollers, indie, atmospheric, survivalhorror, vr, seated, standing, space, captionsavailable, adventure, simulation, single-player, crafting, multiplayer, horror, singleplayer, openworld, gamepad, mystery, fullcontrollersupport, survival, steamachievements, exploration19.99nodata",0.5607865972818712
31547,"Precipice of Darkness, Episode One",18000.0,"adventure, rpg, single-player, comedy, steamachievements, singleplayer, turn-based, funny7.99hothead games",0.5607865972818712
2851,Escape Dead Island,226560.0,"stealth, gore, steamtradingcards, atmospheric, adventure, single-player, multiplayer, horror, singleplayer, action, cartoony, thirdperson, openworld, hackandslash, fullcontrollersupport, zombies, survival, co-op, steamachievements14.99fatshark",0.5607865972818712
2696,Disney Winnie the Pooh,319400.0,"casual, coldwar, storyrich, adventure, greatsoundtrack, illuminati, single-player, cartoon, steamcloud, openworld, familyfriendly5.99disney interactive",0.5607865972818712
